cisp,mes,ano,aisp,risp,armadilha_explosiva,armadilha_incendiaria,bomba_fabricacao_caseira,granada,material_belico_explosivo,material_explosivo,material_explosivo_caseiro,material_nao_identificado,total
142,9,2019,36,6,0,0,0,0,0,0,0,0,0
142,10,2019,36,6,0,0,0,0,0,0,0,0,0
142,11,2019,36,6,0,0,0,0,0,0,0,0,0
142,12,2019,36,6,0,0,0,0,0,0,0,0,0
143,1,2019,29,6,0,0,0,0,0,0,0,0,0
143,2,2019,29,6,0,0,0,0,0,0,0,0,0
143,3,2019,29,6,0,0,0,0,0,0,0,0,0
143,4,2019,29,6,0,0,0,0,0,0,0,0,0
143,5,2019,29,6,0,0,0,0,0,0,0,0,0
143,6,2019,29,6,0,0,0,0,0,0,0,0,0
143,7,2019,29,6,0,0,0,0,0,0,0,0,0
143,8,2019,29,6,0,0,0,0,0,0,0,0,0
143,9,2019,29,6,0,0,0,0,0,0,0,0,0
143,10,2019,29,6,0,0,0,0,0,0,0,0,0
143,11,2019,29,6,0,0,0,0,0,0,0,0,0
143,12,2019,29,6,0,0,0,0,0,0,0,0,0
144,1,2019,29,6,0,0,0,0,0,0,0,0,0
144,2,2019,29,6,0,0,0,0,0,0,0,0,0
144,3,2019,29,6,0,0,0,0,0,0,0,0,0
144,4,2019,29,6,0,0,0,0,0,0,0,0,0
144,5,2019,29,6,0,0,0,0,0,0,0,0,0
144,6,2019,29,6,0,0,0,1,0,0,0,0,1
144,7,2019,29,6,0,0,0,0,0,0,0,0,0
144,8,2019,29,6,0,0,0,0,0,0,0,0,0
144,9,2019,29,6,0,0,0,0,0,0,0,0,0
144,10,2019,29,6,0,0,0,0,0,0,0,0,0
144,11,2019,29,6,0,0,0,0,0,0,0,0,0
144,12,2019,29,6,0,0,0,0,0,0,0,0,0
145,1,2019,8,6,0,0,0,0,0,0,0,0,0
145,2,2019,8,6,0,0,0,0,0,0,0,0,0
145,3,2019,8,6,0,0,0,0,0,0,0,0,0
145,4,2019,8,6,0,0,0,0,0,0,0,0,0
145,5,2019,8,6,0,0,0,0,0,0,0,0,0
145,6,2019,8,6,0,0,0,0,0,0,0,0,0
145,7,2019,8,6,0,0,0,0,0,0,0,0,0
145,8,2019,8,6,0,0,0,0,0,0,0,0,0
145,9,2019,8,6,0,0,0,0,0,0,0,0,0
145,10,2019,8,6,0,0,0,0,0,0,0,0,0
145,11,2019,8,6,0,0,0,0,0,0,0,0,0
145,12,2019,8,6,0,0,0,0,0,0,0,0,0
146,1,2019,8,6,0,0,0,0,0,0,0,0,0
146,2,2019,8,6,0,0,0,0,0,0,0,0,0
146,3,2019,8,6,0,0,0,0,0,0,0,0,0
146,4,2019,8,6,0,0,2,0,0,0,0,0,2
146,5,2019,8,6,0,0,0,0,0,0,0,0,0
146,6,2019,8,6,0,0,1,0,0,0,0,0,1
146,7,2019,8,6,0,0,0,0,0,1,0,0,1
146,8,2019,8,6,0,0,0,0,0,0,0,0,0
146,9,2019,8,6,0,0,0,0,0,0,0,0,0
146,10,2019,8,6,0,0,0,0,0,0,0,0,0
146,11,2019,8,6,0,0,0,0,0,0,0,0,0
146,12,2019,8,6,0,0,0,0,0,0,0,0,0
147,1,2019,8,6,0,0,0,0,0,0,0,0,0
147,2,2019,8,6,0,0,0,0,0,0,0,0,0
147,3,2019,8,6,0,0,0,0,0,0,0,0,0
147,4,2019,8,6,0,0,0,0,0,0,0,0,0
147,5,2019,8,6,0,0,0,0,0,0,0,0,0
147,6,2019,8,6,0,0,0,0,0,0,0,0,0
147,7,2019,8,6,0,0,0,0,0,0,0,0,0
147,8,2019,8,6,0,0,0,0,0,0,0,0,0
147,9,2019,8,6,0,0,0,0,0,0,0,0,0
147,10,2019,8,6,0,0,0,0,0,0,0,0,0
147,11,2019,8,6,0,0,0,0,0,0,0,0,0
147,12,2019,8,6,0,0,0,0,0,0,0,0,0
148,1,2019,29,6,0,0,0,0,0,0,0,0,0
148,2,2019,29,6,0,0,0,0,0,0,0,0,0
148,3,2019,29,6,0,0,0,0,0,0,0,0,0
148,4,2019,29,6,0,0,0,0,0,0,0,1,1
148,5,2019,29,6,0,0,0,0,0,0,0,0,0
148,6,2019,29,6,0,0,0,0,0,0,0,0,0
148,7,2019,29,6,0,0,0,0,0,0,0,0,0
148,8,2019,29,6,0,0,0,0,0,0,0,0,0
148,9,2019,29,6,0,0,0,0,0,0,0,0,0
148,10,2019,29,6,0,0,0,0,0,0,0,0,0
148,11,2019,29,6,0,0,0,0,0,0,0,0,0
148,12,2019,29,6,0,0,0,0,0,0,0,0,0
151,1,2019,11,7,0,0,0,0,0,0,0,0,0
151,2,2019,11,7,0,0,0,0,0,0,0,0,0
151,3,2019,11,7,0,0,0,0,0,0,0,0,0
151,4,2019,11,7,0,0,0,0,0,0,0,0,0
151,5,2019,11,7,0,0,0,0,0,0,0,0,0
151,6,2019,11,7,0,0,0,1,0,1,0,0,2
151,7,2019,11,7,0,0,0,0,0,0,0,0,0
151,8,2019,11,7,0,0,0,0,0,0,0,0,0
151,9,2019,11,7,0,0,0,3,0,0,0,1,4
151,10,2019,11,7,0,0,0,0,0,0,0,0,0
151,11,2019,11,7,0,0,0,0,0,0,0,0,0
151,12,2019,11,7,0,0,0,0,0,0,0,0,0
152,1,2019,11,7,0,0,0,0,0,0,0,0,0
152,2,2019,11,7,0,0,0,0,0,0,0,0,0
152,3,2019,11,7,0,0,0,0,0,0,0,0,0
152,4,2019,11,7,0,0,0,0,0,0,0,0,0
152,5,2019,11,7,0,0,0,0,0,0,0,0,0
152,6,2019,11,7,0,0,0,0,0,0,0,0,0
152,7,2019,11,7,0,0,0,0,0,0,0,0,0
152,8,2019,11,7,0,0,0,0,0,0,0,0,0
152,9,2019,11,7,0,0,0,0,0,0,0,0,0
152,10,2019,11,7,0,0,0,0,0,0,0,0,0
152,11,2019,11,7,0,0,0,0,0,0,0,0,0
152,12,2019,11,7,0,0,0,0,0,0,0,0,0
153,1,2019,11,7,0,0,0,0,0,0,0,0,0
153,2,2019,11,7,0,0,0,0,0,0,0,0,0
153,3,2019,11,7,0,0,0,0,0,0,0,0,0
153,4,2019,11,7,0,0,0,0,0,0,0,0,0
153,5,2019,11,7,0,0,0,0,0,0,0,0,0
153,6,2019,11,7,0,0,0,0,0,0,0,0,0
153,7,2019,11,7,0,0,0,0,0,0,0,0,0
153,8,2019,11,7,0,0,0,0,0,0,0,0,0
153,9,2019,11,7,0,0,0,0,0,0,0,0,0
153,10,2019,11,7,0,0,0,0,0,0,0,0,0
153,11,2019,11,7,0,0,0,0,0,0,0,0,0
153,12,2019,11,7,0,0,0,0,0,0,0,0,0
154,1,2019,11,7,0,0,0,0,0,0,0,0,0
154,2,2019,11,7,0,0,0,0,0,0,0,0,0
154,3,2019,11,7,0,0,0,0,0,0,0,0,0
154,4,2019,11,7,0,0,0,0,0,0,0,0,0
154,5,2019,11,7,0,0,0,0,0,0,0,0,0
154,6,2019,11,7,0,0,0,0,0,0,0,0,0
154,7,2019,11,7,0,0,0,0,0,0,0,0,0
154,8,2019,11,7,0,0,0,0,0,0,0,0,0
154,9,2019,11,7,0,0,0,0,0,0,0,0,0
154,10,2019,11,7,0,0,0,0,0,0,0,0,0
154,11,2019,11,7,0,0,0,0,0,0,0,0,0
154,12,2019,11,7,0,0,0,0,0,0,0,0,0
155,1,2019,36,6,0,0,0,0,0,0,0,0,0
155,2,2019,36,6,0,0,0,0,0,0,0,0,0
155,3,2019,36,6,0,0,0,0,0,0,0,0,0
155,4,2019,36,6,0,0,0,0,0,0,0,0,0
155,5,2019,36,6,0,0,0,0,0,0,0,0,0
155,6,2019,36,6,0,0,0,0,0,0,0,0,0
155,7,2019,36,6,0,0,0,0,0,0,0,0,0
155,8,2019,36,6,0,0,0,0,0,0,0,0,0
155,9,2019,36,6,0,0,0,0,0,0,0,0,0
155,10,2019,36,6,0,0,0,0,0,0,0,0,0
155,11,2019,36,6,0,0,0,0,0,0,0,0,0
155,12,2019,36,6,0,0,0,0,0,0,0,0,0
156,1,2019,11,7,0,0,0,0,0,0,0,0,0
156,2,2019,11,7,0,0,0,0,0,0,0,0,0
156,3,2019,11,7,0,0,0,0,0,0,0,0,0
156,4,2019,11,7,0,0,0,0,0,0,0,0,0
156,5,2019,11,7,0,0,0,0,0,0,0,0,0
156,6,2019,11,7,0,0,0,0,0,0,0,0,0
156,7,2019,11,7,0,0,0,0,0,0,0,0,0
156,8,2019,11,7,0,0,0,0,0,0,0,0,0
156,9,2019,11,7,0,0,0,0,0,0,0,0,0
156,10,2019,11,7,0,0,0,0,0,0,0,0,0
156,11,2019,11,7,0,0,0,0,0,0,0,0,0
156,12,2019,11,7,0,0,0,0,0,0,0,0,0
157,1,2019,11,7,0,0,0,0,0,0,0,0,0
157,2,2019,11,7,0,0,0,0,0,0,0,0,0
157,3,2019,11,7,0,0,0,0,0,0,0,0,0
157,4,2019,11,7,0,0,0,0,0,0,0,0,0
157,5,2019,11,7,0,0,0,0,0,0,0,0,0
157,6,2019,11,7,0,0,0,0,0,0,0,0,0
157,7,2019,11,7,0,0,0,0,0,0,0,0,0
157,8,2019,11,7,0,0,0,0,0,0,0,0,0
157,9,2019,11,7,0,0,0,0,0,0,0,0,0
157,10,2019,11,7,0,0,0,0,0,0,0,0,0
157,11,2019,11,7,0,0,0,0,0,0,0,0,0
157,12,2019,11,7,0,0,0,0,0,0,0,0,0
158,1,2019,11,7,0,0,0,0,0,0,0,0,0
158,2,2019,11,7,0,0,0,0,0,0,0,0,0
158,3,2019,11,7,0,0,0,0,0,0,0,0,0
158,4,2019,11,7,0,0,0,0,0,0,0,0,0
158,5,2019,11,7,0,0,0,0,0,0,0,0,0
158,6,2019,11,7,0,0,0,0,0,0,0,0,0
158,7,2019,11,7,0,0,0,1,0,0,0,0,1
158,8,2019,11,7,0,0,0,0,0,0,0,0,0
158,9,2019,11,7,0,0,0,0,0,0,0,0,0
158,10,2019,11,7,0,0,0,0,0,0,0,0,0
158,11,2019,11,7,0,0,0,0,0,0,0,0,0
158,12,2019,11,7,0,0,0,0,0,0,0,0,0
159,1,2019,35,4,0,0,0,0,0,0,0,0,0
159,2,2019,35,4,0,0,0,0,0,0,0,0,0
159,3,2019,35,4,0,0,0,0,0,0,0,0,0
159,4,2019,35,4,0,0,0,0,0,0,0,0,0
159,5,2019,35,4,0,0,0,0,0,0,0,0,0
159,6,2019,35,4,0,0,0,0,0,0,0,0,0
159,7,2019,35,4,0,0,0,1,0,0,0,0,1
159,8,2019,35,4,0,0,0,0,0,0,0,0,0
159,9,2019,35,4,0,0,0,0,0,0,0,0,0
159,10,2019,35,4,0,0,0,0,0,0,0,0,0
159,11,2019,35,4,0,0,0,0,0,0,0,0,0
159,12,2019,35,4,0,0,0,0,0,0,0,0,0
165,1,2019,33,5,0,0,0,0,0,0,0,0,0
165,2,2019,33,5,0,0,0,0,0,0,0,0,0
165,3,2019,33,5,0,0,0,0,0,0,0,0,0
165,4,2019,33,5,0,0,0,0,0,0,0,0,0
165,5,2019,33,5,0,0,0,0,0,0,0,0,0
165,6,2019,33,5,0,0,0,0,0,0,0,0,0
165,7,2019,33,5,0,0,0,0,0,0,0,0,0
165,8,2019,33,5,0,0,0,0,0,0,0,0,0
165,9,2019,33,5,0,0,0,0,0,0,0,0,0
165,10,2019,33,5,0,0,0,0,0,0,0,0,0
165,11,2019,33,5,0,0,0,0,0,0,0,0,0
165,12,2019,33,5,0,0,0,1,0,0,0,0,1
166,1,2019,33,5,0,0,0,0,0,0,0,0,0
166,2,2019,33,5,0,0,1,0,0,0,0,0,1
166,3,2019,33,5,2,0,2,3,0,0,0,0,7
166,4,2019,33,5,0,0,0,2,0,0,0,0,2
166,5,2019,33,5,0,0,14,4,0,0,0,0,18
166,6,2019,33,5,0,0,5,2,0,0,0,0,7
166,7,2019,33,5,0,0,0,0,0,5,0,0,5
166,8,2019,33,5,0,0,0,0,0,0,0,0,0
166,9,2019,33,5,0,0,0,0,0,0,0,0,0
166,10,2019,33,5,0,0,1,0,0,0,0,0,1
166,11,2019,33,5,0,0,0,0,0,1,0,0,1
166,12,2019,33,5,0,0,24,3,0,0,0,0,27
167,1,2019,33,5,0,0,0,0,0,0,0,0,0
167,2,2019,33,5,0,0,0,0,0,0,0,0,0
167,3,2019,33,5,0,0,0,0,0,0,0,0,0
167,4,2019,33,5,0,0,0,0,0,0,0,0,0
167,5,2019,33,5,0,0,0,0,0,0,0,0,0
167,6,2019,33,5,0,0,0,0,0,0,0,0,0
167,7,2019,33,5,0,0,0,0,0,0,0,0,0
167,8,2019,33,5,0,0,0,0,0,0,0,0,0
167,9,2019,33,5,0,0,0,0,0,0,0,0,0
167,10,2019,33,5,0,0,0,0,0,0,0,0,0
167,11,2019,33,5,0,0,0,0,0,0,0,0,0
167,12,2019,33,5,0,0,0,0,0,0,0,0,0
168,1,2019,28,5,0,0,0,0,0,0,0,0,0
168,2,2019,28,5,0,0,0,0,0,0,0,0,0
168,3,2019,28,5,0,0,0,0,0,0,0,0,0
168,4,2019,28,5,0,0,0,0,0,0,0,0,0
168,5,2019,28,5,0,0,0,0,0,0,0,0,0
168,6,2019,28,5,0,0,0,0,0,0,0,0,0
168,7,2019,28,5,0,0,0,0,0,0,0,0,0
168,8,2019,28,5,0,0,0,0,0,0,0,0,0
168,9,2019,28,5,0,0,0,0,0,0,0,0,0
168,10,2019,28,5,0,0,0,0,0,0,0,0,0
168,11,2019,28,5,0,0,0,0,0,0,0,0,0
168,12,2019,28,5,0,0,0,0,0,0,0,0,0
1,1,2020,5,1,0,0,0,0,0,0,0,0,0
1,2,2020,5,1,0,0,0,0,0,0,0,0,0
1,3,2020,5,1,0,0,0,0,0,0,0,0,0
1,4,2020,5,1,0,0,0,0,0,0,0,0,0
1,5,2020,5,1,0,0,0,0,0,0,0,0,0
1,6,2020,5,1,0,0,1,1,0,0,0,0,2
1,7,2020,5,1,0,0,0,0,0,0,0,1,1
1,8,2020,5,1,0,0,0,0,0,0,0,0,0
1,9,2020,5,1,0,0,0,0,0,0,0,0,0
1,10,2020,5,1,0,0,0,0,0,0,0,0,0
1,11,2020,5,1,0,0,0,0,0,0,0,0,0
1,12,2020,5,1,0,0,0,0,0,0,0,0,0
4,1,2020,5,1,0,0,0,0,0,0,0,0,0
4,2,2020,5,1,0,0,0,0,0,0,0,0,0
4,3,2020,5,1,0,0,0,1,0,0,0,0,1
4,4,2020,5,1,0,0,0,0,0,0,0,0,0
4,5,2020,5,1,0,0,0,3,0,0,0,0,3
4,6,2020,5,1,0,0,0,0,0,0,0,0,0
4,7,2020,5,1,0,0,0,0,0,0,0,0,0
4,8,2020,5,1,0,0,0,2,0,0,0,0,2
4,9,2020,5,1,0,0,0,0,0,0,0,0,0
4,10,2020,5,1,0,0,0,0,0,0,0,0,0
4,11,2020,5,1,0,0,0,0,0,0,0,0,0
4,12,2020,5,1,0,0,0,1,0,0,0,0,1
5,1,2020,5,1,0,0,0,0,0,0,0,0,0
5,2,2020,5,1,0,0,0,0,0,0,0,0,0
5,3,2020,5,1,0,0,0,0,0,0,0,0,0
5,4,2020,5,1,0,0,0,2,0,0,0,0,2
5,5,2020,5,1,0,0,0,0,0,0,0,0,0
5,6,2020,5,1,0,0,2,0,0,0,0,0,2
5,7,2020,5,1,0,0,0,0,0,0,0,0,0
5,8,2020,5,1,0,0,0,0,0,0,0,0,0
5,9,2020,5,1,0,0,0,0,0,0,0,0,0
5,10,2020,5,1,0,0,0,1,0,0,0,0,1
5,11,2020,5,1,0,0,0,0,0,0,0,0,0
5,12,2020,5,1,0,0,0,0,0,0,0,0,0
6,1,2020,4,1,0,0,0,0,0,0,0,0,0
6,2,2020,4,1,0,0,0,0,0,0,0,0,0
6,3,2020,4,1,0,0,0,0,0,0,0,0,0
6,4,2020,4,1,0,0,0,1,0,0,0,0,1
6,5,2020,4,1,0,0,0,0,0,0,0,0,0
6,6,2020,4,1,0,0,0,0,0,0,0,0,0
6,7,2020,4,1,0,0,0,2,0,0,0,0,2
6,8,2020,4,1,0,0,6,53,0,0,0,0,59
6,9,2020,4,1,0,0,0,1,0,0,0,0,1
6,10,2020,4,1,0,0,0,0,0,0,0,0,0
6,11,2020,4,1,0,0,0,0,0,0,0,0,0
6,12,2020,4,1,0,0,0,0,0,0,0,3,3
7,1,2020,5,1,0,0,0,0,0,0,0,0,0
7,2,2020,5,1,0,0,0,1,0,0,0,0,1
7,3,2020,5,1,0,0,0,0,0,0,0,0,0
7,4,2020,5,1,0,0,0,0,0,0,0,0,0
7,5,2020,5,1,0,0,0,0,0,0,0,0,0
7,6,2020,5,1,0,0,0,0,0,0,0,0,0
7,7,2020,5,1,0,0,0,0,0,0,0,0,0
7,8,2020,5,1,0,0,0,2,0,0,0,0,2
7,9,2020,5,1,0,0,0,0,4,0,0,0,4
7,10,2020,5,1,0,0,5,0,0,0,0,0,5
7,11,2020,5,1,0,0,0,0,0,0,0,0,0
7,12,2020,5,1,0,0,0,0,0,0,0,0,0
9,1,2020,2,1,0,0,1,0,0,0,0,0,1
9,2,2020,2,1,0,0,0,0,0,0,0,0,0
9,3,2020,2,1,0,0,0,0,0,0,0,0,0
9,4,2020,2,1,0,0,0,0,0,0,0,0,0
9,5,2020,2,1,0,0,0,0,0,0,0,0,0
9,6,2020,2,1,0,0,0,0,0,0,0,0,0
9,7,2020,2,1,0,0,0,0,0,0,0,0,0
9,8,2020,2,1,0,0,0,1,0,0,0,0,1
9,9,2020,2,1,0,0,0,0,0,0,0,0,0
9,10,2020,2,1,0,0,0,2,0,0,0,0,2
9,11,2020,2,1,0,0,0,0,0,0,0,0,0
9,12,2020,2,1,0,0,0,0,0,0,0,0,0
10,1,2020,2,1,0,0,0,0,0,0,0,0,0
10,2,2020,2,1,0,0,0,0,0,0,0,0,0
10,3,2020,2,1,0,0,0,0,0,0,0,0,0
10,4,2020,2,1,0,0,0,0,0,0,0,0,0
10,5,2020,2,1,0,0,0,0,0,0,0,0,0
10,6,2020,2,1,0,0,0,0,0,0,0,0,0
10,7,2020,2,1,0,0,0,0,0,0,0,0,0
10,8,2020,2,1,0,0,0,0,0,0,0,0,0
10,9,2020,2,1,0,0,0,0,0,0,0,0,0
10,10,2020,2,1,0,0,0,0,0,0,0,0,0
10,11,2020,2,1,0,0,0,0,0,0,0,0,0
10,12,2020,2,1,0,0,2,0,0,0,0,0,2
11,1,2020,23,1,0,0,0,0,0,0,0,0,0
11,2,2020,23,1,0,0,0,0,0,0,0,0,0
11,3,2020,23,1,0,0,0,0,0,0,0,0,0
11,4,2020,23,1,0,0,0,0,0,0,0,0,0
11,5,2020,23,1,0,0,0,0,0,1,0,0,1
11,6,2020,23,1,0,0,0,0,0,0,0,0,0
11,7,2020,23,1,0,0,0,0,0,0,0,0,0
11,8,2020,23,1,0,0,0,0,0,0,0,0,0
11,9,2020,23,1,0,0,0,0,0,0,0,0,0
11,10,2020,23,1,0,0,0,0,0,0,0,0,0
11,11,2020,23,1,0,0,0,0,0,0,0,0,0
11,12,2020,23,1,0,0,0,0,0,0,0,0,0
12,1,2020,19,1,0,0,0,0,0,0,0,0,0
12,2,2020,19,1,0,0,0,0,0,0,0,0,0
12,3,2020,19,1,0,0,0,0,0,0,0,0,0
12,4,2020,19,1,0,0,0,0,0,0,0,0,0
12,5,2020,19,1,0,0,0,0,0,0,0,0,0
12,6,2020,19,1,0,0,0,0,0,0,0,0,0
12,7,2020,19,1,0,0,0,0,0,0,0,0,0
12,8,2020,19,1,0,0,0,0,0,0,0,1,1
12,9,2020,19,1,0,0,0,0,0,0,0,0,0
12,10,2020,19,1,0,0,0,3,0,0,0,0,3
12,11,2020,19,1,0,0,0,0,0,0,0,0,0
12,12,2020,19,1,0,0,1,0,2,0,0,0,3
13,1,2020,19,1,0,0,0,0,0,0,0,0,0
13,2,2020,19,1,0,0,0,5,0,0,0,0,5
13,3,2020,19,1,0,0,0,0,0,0,0,0,0
13,4,2020,19,1,0,0,0,0,0,0,0,0,0
13,5,2020,19,1,0,0,0,0,0,0,0,0,0
13,6,2020,19,1,0,0,0,0,0,0,0,0,0
13,7,2020,19,1,0,0,0,0,0,0,0,0,0
13,8,2020,19,1,0,0,0,0,0,0,0,3,3
13,9,2020,19,1,0,0,0,0,0,0,0,0,0
13,10,2020,19,1,0,0,0,0,0,0,0,0,0
13,11,2020,19,1,0,0,0,0,0,0,0,0,0
13,12,2020,19,1,0,0,0,0,0,0,0,0,0
14,1,2020,23,1,0,0,0,0,0,0,0,0,0
14,2,2020,23,1,0,0,0,0,0,0,0,0,0
14,3,2020,23,1,0,0,0,0,0,0,0,0,0
14,4,2020,23,1,0,0,0,0,0,0,0,0,0
14,5,2020,23,1,0,0,0,0,0,0,0,0,0
14,6,2020,23,1,0,0,0,0,0,0,0,0,0
14,7,2020,23,1,0,0,0,0,0,0,0,0,0
14,8,2020,23,1,0,0,0,0,0,0,0,0,0
14,9,2020,23,1,0,0,0,0,0,0,0,0,0
14,10,2020,23,1,0,0,0,0,0,0,0,0,0
14,11,2020,23,1,0,0,0,0,0,0,0,0,0
14,12,2020,23,1,0,0,0,0,0,0,0,0,0
15,1,2020,23,1,0,0,4,0,0,0,0,0,4
15,2,2020,23,1,0,0,0,0,0,0,0,0,0
15,3,2020,23,1,0,0,0,0,0,0,0,0,0
15,4,2020,23,1,0,0,0,0,0,0,0,0,0
15,5,2020,23,1,0,0,0,0,0,0,0,0,0
15,6,2020,23,1,0,0,0,0,0,0,0,0,0
15,7,2020,23,1,0,0,0,0,0,0,0,0,0
15,8,2020,23,1,0,0,0,13,0,0,0,0,13
15,9,2020,23,1,0,0,0,0,0,0,0,0,0
15,10,2020,23,1,0,0,0,0,0,0,0,0,0
15,11,2020,23,1,0,0,0,0,0,0,0,0,0
15,12,2020,23,1,0,0,0,3,0,0,0,0,3
16,1,2020,31,2,0,0,0,0,0,0,0,0,0
16,2,2020,31,2,0,0,0,0,0,0,0,0,0
16,3,2020,31,2,0,0,0,0,0,0,0,0,0
16,4,2020,31,2,0,0,0,0,0,0,0,0,0
16,5,2020,31,2,0,0,0,0,0,0,0,0,0
16,6,2020,31,2,0,0,0,0,0,0,0,0,0
16,7,2020,31,2,0,0,0,0,0,0,0,0,0
16,8,2020,31,2,0,0,0,0,0,0,0,0,0
16,9,2020,31,2,0,0,0,0,0,0,0,0,0
16,10,2020,31,2,0,0,0,0,0,0,0,0,0
16,11,2020,31,2,0,0,0,0,0,0,0,0,0
16,12,2020,31,2,0,0,0,0,0,0,0,0,0
17,1,2020,4,1,0,0,0,0,0,0,0,0,0
17,2,2020,4,1,0,0,0,0,0,0,0,0,0
17,3,2020,4,1,0,0,0,0,0,0,0,0,0
17,4,2020,4,1,0,0,0,0,0,0,0,0,0
17,5,2020,4,1,0,0,0,0,0,0,0,0,0
17,6,2020,4,1,0,0,0,1,0,0,0,0,1
17,7,2020,4,1,0,0,0,0,0,0,0,0,0
17,8,2020,4,1,0,0,0,0,0,0,0,0,0
17,9,2020,4,1,0,0,0,3,0,0,0,0,3
17,10,2020,4,1,0,0,0,0,0,0,0,0,0
17,11,2020,4,1,0,0,0,0,0,0,0,0,0
17,12,2020,4,1,0,0,0,8,0,0,0,0,8
18,1,2020,6,1,0,0,0,0,0,0,0,0,0
18,2,2020,6,1,0,0,0,0,0,0,0,0,0
18,3,2020,6,1,0,0,0,0,0,0,0,0,0
18,4,2020,6,1,0,0,0,0,0,0,0,0,0
18,5,2020,6,1,0,0,0,0,0,0,0,0,0
18,6,2020,6,1,0,0,0,0,0,0,0,0,0
18,7,2020,6,1,0,0,0,0,0,0,0,0,0
18,8,2020,6,1,0,0,0,0,0,0,0,0,0
18,9,2020,6,1,0,0,0,0,0,0,0,0,0
18,10,2020,6,1,0,0,0,0,0,0,0,0,0
18,11,2020,6,1,0,0,0,0,0,0,0,0,0
18,12,2020,6,1,0,0,0,0,0,0,0,0,0
19,1,2020,6,1,0,0,0,0,0,0,0,0,0
19,2,2020,6,1,0,0,0,0,0,0,0,0,0
19,3,2020,6,1,0,0,0,0,0,0,0,0,0
19,4,2020,6,1,0,0,0,0,0,0,0,0,0
19,5,2020,6,1,0,0,0,0,0,0,0,0,0
19,6,2020,6,1,0,0,0,0,0,0,0,0,0
19,7,2020,6,1,0,0,0,0,0,0,0,0,0
19,8,2020,6,1,0,0,0,3,0,0,0,0,3
19,9,2020,6,1,0,0,0,0,0,0,0,0,0
19,10,2020,6,1,0,0,0,0,0,0,0,0,0
19,11,2020,6,1,0,0,0,0,0,0,0,0,0
19,12,2020,6,1,0,0,0,3,0,0,0,0,3
20,1,2020,6,1,0,0,0,2,0,0,0,0,2
20,2,2020,6,1,0,0,0,0,0,0,0,0,0
20,3,2020,6,1,0,0,0,0,0,0,0,0,0
20,4,2020,6,1,0,0,0,0,0,0,0,0,0
20,5,2020,6,1,0,0,0,0,0,0,0,0,0
20,6,2020,6,1,0,0,0,0,0,0,0,0,0
20,7,2020,6,1,0,0,0,0,0,0,0,0,0
20,8,2020,6,1,0,0,0,0,0,0,0,0,0
20,9,2020,6,1,0,0,0,0,0,0,0,0,0
20,10,2020,6,1,0,0,0,0,0,0,0,0,0
20,11,2020,6,1,0,0,0,0,0,0,0,0,0
20,12,2020,6,1,0,0,0,0,0,0,0,0,0
21,1,2020,22,1,0,0,18,2,0,4,0,0,24
21,2,2020,22,1,0,0,3,8,0,0,0,0,11
21,3,2020,22,1,0,0,0,0,0,0,0,0,0
21,4,2020,22,1,0,0,9,1,0,0,0,3,13
21,5,2020,22,1,0,0,1,0,0,0,0,0,1
21,6,2020,22,1,0,0,0,5,0,0,0,0,5
21,7,2020,22,1,0,0,2,0,0,0,0,0,2
21,8,2020,22,1,0,0,0,0,0,0,0,0,0
21,9,2020,22,1,0,0,0,0,0,0,0,0,0
21,10,2020,22,1,0,0,0,6,0,0,0,0,6
21,11,2020,22,1,0,0,0,0,0,1,0,0,1
21,12,2020,22,1,0,0,0,0,0,0,0,0,0
22,1,2020,16,1,0,0,0,1,0,0,0,0,1
22,2,2020,16,1,0,0,0,2,0,0,0,0,2
22,3,2020,16,1,0,0,0,2,0,7,0,0,9
22,4,2020,16,1,0,0,0,0,0,0,0,0,0
22,5,2020,16,1,0,0,4,0,0,0,0,0,4
22,6,2020,16,1,0,0,0,1,0,0,0,0,1
22,7,2020,16,1,0,0,2,0,0,0,0,0,2
22,8,2020,16,1,0,0,0,1,0,0,0,0,1
22,9,2020,16,1,0,0,2,2,0,0,0,0,4
22,10,2020,16,1,0,0,2,1,0,0,0,0,3
22,11,2020,16,1,0,0,0,1,0,0,0,0,1
22,12,2020,16,1,0,0,0,9,0,0,0,0,9
23,1,2020,3,1,0,0,0,0,0,0,0,0,0
23,2,2020,3,1,0,0,0,0,0,0,0,0,0
23,3,2020,3,1,0,0,0,0,0,0,0,0,0
23,4,2020,3,1,0,0,0,0,0,0,0,0,0
23,5,2020,3,1,0,0,0,0,0,0,0,0,0
23,6,2020,3,1,0,0,0,0,0,0,0,0,0
23,7,2020,3,1,0,0,0,0,0,0,0,0,0
23,8,2020,3,1,0,0,0,0,0,0,0,0,0
23,9,2020,3,1,0,0,0,0,0,0,0,0,0
23,10,2020,3,1,0,0,0,0,0,0,0,0,0
23,11,2020,3,1,0,0,0,0,0,0,0,0,0
23,12,2020,3,1,0,0,0,0,0,0,0,0,0
24,1,2020,3,1,0,0,0,1,0,0,0,0,1
24,2,2020,3,1,0,0,0,1,0,0,0,0,1
24,3,2020,3,1,0,0,5,0,0,0,0,0,5
24,4,2020,3,1,0,0,0,1,0,0,0,0,1
24,5,2020,3,1,0,0,0,0,0,0,0,0,0
24,6,2020,3,1,0,0,0,0,0,0,0,0,0
24,7,2020,3,1,0,0,0,0,0,0,0,0,0
